V1  V2  V3  V4A  V4B  V4C  V4D  V4E  V4F  V4G  V4H  V4I  V4J  V4K  V4L  V4N  V4O  V4M  V4STEXT  V5A  V5B  V5C  V5D  V5E  V5F  V5G  V5H  V5I  V6  V14B  V14C  V14D  V14E  V14F  V14G  V14H  V15  V16A  V16B  V16C  V16D  V16E  V16F  V7A  V7B  V7C  V7D  V7E  V7F  V7G  V7H  V7I  V7J  V8  V9  V10  V11  V12A  V12B  V12C  V12D  V12E  V12F  V12G  V12H  V12I  V12J  V12TEXT  V12K  V13A  V13B  V13C  V13D  V13E  V13F  V13G  V13H  V13TEXT  V13I  V14A  V16G  V16H  V16I  V16J  V16K  V17  V18  V19AH  V19BH  V19CH  V19DH  V19EH  V19FH  V19GH  V19IH  V19HH  V19AW  V19BW  V19CW  V19DW  V19HW  V19IW  V19JW  V19KW  V19LW  V19EW  V19FW  V19GW  V19JH  V19KH  V19LH  V19MH  V19MW  V20  V21  V22BF  V22CG  V22CF  V22DG  V22DF  V22EG  V22FG  V22AF  VAR00001  V23  V25A  V25B  V25C  V26A  V26B  V26C  V26D  V26E  V26F  V26G  V26H  V26I  V27A  V27B  V27C  V28  V28A  V29  V30  V24BF  V24CG  V24CF  V24DG  V24DF  V24EG  V24FG  V24AF  OL  STOL  HVVINGL  HVVINFL  RVINGL  RVINFL  HEDVINGL  V32  SPIR  V33  V34  V35  V36  V37A  V37B  V37C  V37D  V38A  V38B  V39  V40  V41  V42A  V42B  V42C  V42D  V42E  V42F  V42G  V42H  V42I  V42J  V42K  V42L  V42M  V42N  V42O  V42TEXT  V43A  V43B  V43C  V43D  V43E  V43F  V43G  V43H  V43I  V43J  V43K  V43L  V43TEXT  V44A  V44B  V44C  V44D  V44E  V44F  V44G  V44H  V44I  V44J  V44K  V44L  V44M  V44N  V44O  V44P  V44Q  V44R  V44S  V45  V46  V47  V48A  V48B  V48C  V48D  V48E  V48F  V48G  V49A  V49B  V49C  V50  V51  V52  V53  V54  V55  V56  V57A  V57B  V58A  V58B  V59A  V59B  V60  V61  V62  V63A  V63B  V65  V66  V67A  V67B  V68  V69  V70  V71  V72  V73  KON  V75  V76  V77  V78A  V78ATAL  V78B  V78BTAL  V78C  V78CTAL  V78D  V78DTAL  V79A  V79B  V79C  V79D  V79E  V79F  V79G  V79H  V80A  V80B  V80C  V80D  V80E  V80F  V80G  V81A  V81B  V81C  V81D  V81E  V81F  V81G  V81H  V81I  V81J  V81K  V81L  V81M  V81N  V82A  V82B  V82C  V82D  V82E  V82F  V82G  V82H  V82I  V82J  V82K  V82L  V82M  V82N  V82O  V83  SKEMANR  PROFIL  ALDER
2  1  3  5  4  6  .  6  6  6  5  5  5  5  6  5  6  6  2  3  6  6  2  3  5  6  2  5  2  0  0  0  0  0  0  1  1  1  0  0  0  1  0  2  3  3  3  3  3  3  3  3  3  1  2  1  3  0  0  0  0  1  0  0  0  0  0  .  0  0  0  0  0  0  0  0  0  .  1  0  1  0  1  0  0  3  .  3  0  0  0  0  0  0  0  0  4  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  3  1  0  0  0  0  0  0  0  0  0  .  1  1  1  1  1  2  2  1  1  1  1  1  .  19  .  2  .  2  2  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1.5  0  5  0  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  2  73  2  2  2  2  2  2  2  1  3  .  2  2  22.5  1  1  1  1  2  .  3  2  1  2  5  1  1  .  11  6  2  4  8  2  2  5  2  1  1972  2  .  169  1  1  .  2  1992  1  .  2  1994  3  2  2  2  1  1  1  2  4  3  2  2  2  1  1  4  4  2  3  4  2  4  3  1  1  2  1  1  1  3  4  3  4  4  4  4  4  4  4  4  3  4  4  .  3  1152  2  23
2  1  2  4  4  4  5  5  5  3  5  5  5  5  5  5  5  5  1  2  5  6  2  2  5  5  2  6  1  0  0  0  0  1  1  0  1  0  1  1  0  1  0  1  2  2  3  3  3  3  2  3  3  3  2  1  2  0  0  0  0  0  1  0  0  1  0  .  0  1  0  0  0  0  0  0  1  Gynækolog - spiral problem.  0  1  0  1  1  0  0  3  3  8.5  3  0  0  0  3  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  3  0  0  1  1  0  0  0  4  0  0.5  0  0  4.5  3  2  2  2  .  .  2  2  .  1  1  .  1  21  21  .  2  .  2  2  .  .  .  .  .  .  .  .  0  0  0  0  1.5  0  0  5  2  4  1  8  21  0  32.5  0  0  0.3  .  2  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  2  45  1  2  1  2  2  2  2  1  3  3  2  1  11  1  1  0  1  .  4  4  1  2  1  4  1  4  1  9  3  4  .  4  .  .  .  .  .  1965  2  65  168  3  2  .  2  .  .  .  2  1975  .  .  .  .  .  .  3  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  1153  2  30
2  2  2  5  .  4  3  6  6  3  6  3  6  6  2  6  6  2  2  2  6  6  1  2  5  5  2  2  2  0  0  0  0  0  0  0  2  1  0  0  1  0  0  3  3  3  3  3  3  3  3  3  3  2  2  1  3  0  0  0  0  1  0  0  0  0  0  .  0  1  0  0  0  1  0  0  0  .  0  1  0  1  1  0  0  3  2  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  6  0  0  2  1  0  0  0  0  0  0  0  0  0  .  .  .  1  1  1  1  1  .  1  .  .  .  .  .  1  1  .  2  2  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  1  29  16  20  0  0  0  10  .  1  1  3  1  1  1  1  1  1  1  1  1  1  3  1  3  3  3  .  1  2  1  1  1  1  2  3  1  1  3  .  .  1  1  1  1  2  1  1  1  1  1  1  1  3  3  1  1  1  1  .  37  2  65  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  9  9  .  .  .  .  1  3  3  4  7  3  4  4  .  3  3  2  3  2  1956  2  68  174  3  2  1981  2  1992  .  .  .  .  .  3  3  3  3  .  .  .  1  4  1  4  .  1  1  4  4  4  1  4  1  1  1  4  4  1  1  1  4  4  4  3  4  4  4  5  4  4  5  4  4  5  5  .  1  1154  2  39
2  1  2  4  4  6  5  6  4  3  4  2  2  2  6  6  6  5  1  4  5  6  4  4  3  4  3  2  2  0  0  0  0  0  0  1  1  1  0  0  0  0  0  3  3  3  3  3  3  3  3  3  3  2  3  2  2  0  0  0  0  0  0  0  0  0  0  .  1  1  1  0  0  0  0  0  0  .  0  0  0  0  0  0  0  3  4  1  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  3  1  0  0  0  0  0  0  0  0  0  .  2  2  1  2  2  1  2  1  1  3  1  1  .  19  .  3  .  2  2  12  1.5  0  0  0  0  0  0  0  0  2  0  0  0  0  5  0  1  1  13  15  12  0  0  0  45  .  1  1  3  .  .  .  .  .  .  .  .  .  .  .  .  .  1  .  .  .  .  .  .  .  1  .  1  .  .  .  .  .  .  5  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  17  7  62  1  2  1  2  .  1  2  1  3  .  2  2  0  1  1  0  2  .  .  1  2  1  1  5  1  1  .  13  6  4  4  .  .  .  .  .  .  1967  2  56  170  1  1  .  2  1995  1  .  1  .  3  3  3  2  3  1  2  1  3  3  3  3  2  1  1  3  3  2  1  2  4  5  2  3  3  2  1  1  1  4  5  3  4  4  4  4  3  3  4  4  3  4  5  .  4  1155  2  28
2  1  2  3  5  6  5  6  6  6  6  5  6  6  6  6  6  5  1  2  6  6  2  3  6  5  2  4  2  0  0  0  0  0  0  1  1  0  1  1  0  1  0  3  3  3  3  3  3  3  3  3  3  1  1  1  1  0  0  0  0  0  0  0  0  0  0  .  1  0  0  0  0  0  0  0  0  .  1  0  0  0  1  0  0  3  2  7  5  0  0  0  0  0  0  0  3  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  3  1  0  0  0  0  0  0  0  0  0  .  .  3  .  4  3  2  1  1  1  1  1  1  .  20  .  3  .  2  2  0  0  0  3  0  0  0  0  0  0  1  0  4  0  0  9  0  5  0  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  3  100  2  2  1  2  2  2  2  1  3  3  1  2  7  2  1  0  1  2  .  2  2  1  1  5  1  4  .  14  4  5  2  7  3  2  5  2  2  1969  2  58  173  1  1  .  .  .  1  .  1  .  3  3  3  2  2  1  1  3  3  3  3  2  2  1  1  4  3  2  2  3  3  4  2  2  4  2  1  1  4  4  4  4  5  5  4  4  3  2  4  4  3  4  5  .  4  1156  2  26
5  3  3  1  1  1  5  6  2  6  5  1  6  3  6  1  4  2  1  6  3  4  6  6  4  4  6  1  1  0  0  0  0  0  0  0  1  1  0  0  0  0  0  1  1  1  1  1  1  1  1  1  1  5  5  5  5  1  0  0  0  1  1  1  1  0  0  .  0  1  0  0  0  0  0  0  0  .  0  1  0  0  0  0  0  4  4  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  2  1  0  0  0  0  0  0  2  0  2  .  .  .  5  1  1  1  1  .  .  .  .  .  6  .  .  4  .  2  2  0  0  0  0  0  0  2  2  5  0  0  0  0  0  0  3  10  1  1  40  30  20  0  0  0  5  .  1  1  2  .  3  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  3  Sorger.  4  5  3  3  3  .  3  .  .  .  .  .  .  .  .  .  .  .  .  70  2  70  2  2  2  2  2  2  2  3  3  3  1  2  70  1  1  0  1  22  .  3  4  2  1  5  3  2  .  8  1  2  2  4  .  .  .  .  .  1924  2  70  160  2  2  1974  1  .  1  .  1  .  1  1  1  1  3  1  1  1  5  2  2  1  3  1  1  1  1  1  1  1  1  1  4  3  1  3  1  1  1  3  5  3  2  2  5  3  5  5  3  3  5  3  3  .  5  1157  2  71
2  1  2  5  6  6  4  6  6  6  6  5  6  6  6  6  5  6  2  4  6  6  4  4  5  5  4  5  2  0  0  0  0  0  0  1  1  0  0  0  0  0  1  2  3  3  3  3  3  3  3  3  3  1  2  1  1  0  0  0  0  1  0  0  0  0  0  .  0  0  0  0  0  0  0  0  0  .  1  0  0  0  1  0  0  3  3  5  0  0  0  0  0  0  0  0  4  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  2  1  0  0  0  0  0  0  0  0  0  .  2  3  1  2  2  1  1  1  1  1  1  1  19  19  .  3  .  2  2  0  0  0  0  1  0  0  2  2  0  0  0  0  1  0  5  0  1  1  6  16  3  0  0  0  .  5  2  1  5  1  1  1  1  1  1  1  1  1  1  1  1  2  2  .  .  1  1  1  1  3  1  3  1  1  1  1  .  .  1  1  1  1  1  5  4  5  1  1  1  1  1  1  1  1  1  1  .  .  3  104  2  2  2  2  2  2  .  3  3  3  2  3  11  2  0  2  2  .  .  3  2  1  2  5  1  1  2  .  .  5  5  .  2  2  3  3  2  1961  2  55  163  3  2  1994  1  .  1  .  1  .  1  1  2  2  1  1  1  3  3  2  3  2  1  1  1  3  3  3  3  3  2  2  3  2  3  1  1  1  4  5  5  4  5  5  5  5  2  4  5  5  5  5  5  .  5  1160  2  34
1  1  2  5  3  4  6  5  1  6  4  2  6  4  6  4  4  6  2  6  4  6  6  6  4  4  4  3  2  0  0  0  0  0  0  1  1  1  0  0  0  1  0  1  3  2  1  2  2  3  3  3  3  2  1  1  1  0  1  0  0  0  0  0  1  0  1  eltroxin.  0  0  0  0  0  0  0  0  0  .  1  0  0  0  1  0  0  3  .  7  0  0  0  0  0  0  0  0  2  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  2  1  0  2  0  0  0  0  0  0  2  1  2  3  1  1  .  1  1  .  .  .  .  .  .  .  1  .  1  2  2  0  0  0  2  0  0  0  0  0  0  0  0  0  0  0  2  0  4  0  30  20  0  17.5  0  0  30  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  3  86  2  2  2  2  2  2  2  3  3  3  1  1  74  1  0  0  1  .  .  1  2  1  1  5  1  2  .  8  .  1  4  .  .  .  .  .  .  1921  2  80  150  4  1  .  2  1968  1  .  2  1971  1  3  1  1  3  3  1  1  1  3  1  1  5  3  1  5  1  2  1  1  1  1  1  4  1  5  4  1  1  4  4  4  4  4  4  5  1  1  4  4  5  5  5  .  5  1161  2  74
3  1  1  4  6  6  3  6  5  6  5  5  5  6  6  6  6  6  .  5  5  6  5  5  4  .  4  5  2  0  0  0  0  0  0  0  2  1  0  1  0  0  0  3  3  3  3  3  3  3  3  3  3  1  2  1  1  0  0  0  0  0  0  0  0  0  0  .  1  1  0  0  0  0  0  0  0  .  0  1  0  0  0  1  0  3  4  1  2.5  0  0  0  0  0  0  0  2  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  3  1  0  0  0  0  0  0  0  0  0  1  4  4  1  2  2  2  2  2  1  1  1  1  19  19  .  4  .  2  1  2  0  0  6  0  0  0  0  3  0  0  0  0  1.5  0  7  0  1  1  15  15  15  0  0  0  .  3.5  1  2  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  3  47  2  2  2  2  2  2  2  1  3  .  1  2  12  1  0  0  2  .  .  3  2  2  1  4  1  4  .  13  6  7  4  .  .  .  .  .  .  1965  2  70  172  1  1  .  2  1995  .  .  2  1985  3  3  3  1  2  2  3  1  3  3  3  2  1  1  2  3  2  3  3  3  2  2  2  4  4  1  1  2  1  4  4  4  4  4  3  4  3  4  4  4  2  5  4  .  5  1162  2  30
2  1  3  5  6  6  5  6  5  6  5  3  5  5  6  3  6  3  1  3  5  6  2  5  5  5  2  3  2  0  0  0  0  0  0  1  .  0  0  1  0  0  1  2  3  3  3  3  3  3  3  3  3  2  2  1  1  0  0  0  0  0  0  0  0  0  0  .  1  1  0  0  0  0  0  0  0  .  0  0  1  0  1  0  0  3  3  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  2  1  0  0  0  0  0  0  0  0  0  .  4  2  1  2  .  2  2  1  1  1  1  2  .  .  .  3  .  2  1  0  0  0  0  0  0  0  0  .  .  .  .  .  .  .  .  .  1  2  12  13  10  0  0  0  22.5  .  1  2  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  2  90  1  2  2  2  2  2  2  2  2  .  2  3  6  2  1  0  1  .  5  3  1  2  1  5  1  4  .  13  1  4  4  .  3  3  4  2  2  1970  2  67  174  1  1  .  2  .  1  .  1  .  3  3  3  2  2  .  2  .  4  3  3  3  2  1  1  4  2  4  3  3  3  3  3  4  3  3  1  1  1  4  4  2  4  4  3  3  2  3  3  3  2  4  4  4  5  1163  2  25
2  1  3  3  6  3  3  6  3  3  3  4  6  6  6  5  5  6  1  4  5  6  4  4  4  6  4  4  2  0  0  0  0  0  0  1  2  0  1  1  1  1  0  2  3  3  3  3  3  3  3  3  3  2  1  1  1  0  1  0  0  1  0  0  1  1  1  Svag magnyl  0  0  0  0  0  0  0  1  0  .  0  0  0  0  0  0  0  3  3  8  0  0  0  0  0  4  0  0  3  0  0  0  0  0  0  0  0  0  0  4  0  0  0  0  0  3  2  0  0  0  0  0.5  0  0  0  3.5  .  3  5  1  5  2  1  1  1  1  2  1  2  17  17  .  4  .  2  2  2  0  0  0  1.5  0  0  0  0  2  0  0  0  4  0  4  0  3  1  29  17  22.5  0  0  0  15  .  .  .  1  1  1  1  1  1  1  1  1  1  1  1  1  2  .  .  Jeg holdt op ved hospitalsindlæggelse.  .  .  .  .  .  .  .  .  .  .  .  .  .  1  1  1  1  5  1  1  1  1  1  1  1  1  1  1  1  1  1  .  46  5  98  2  2  2  2  2  2  2  1  2  3  1  2  46  1  1  0  1  26  .  2  3  1  2  5  1  4  .  .  3  3  2  4  1  3  4  4  2  1948  2  .  162  2  1  .  1  .  1  .  2  1990  2  3  3  1  2  1  2  3  3  4  3  2  3  1  1  3  3  3  4  4  3  3  2  3  2  2  1  1  1  4  4  4  4  4  4  4  3  3  3  3  4  4  4  .  5  1165  2  47
3  3  3  5  5  5  5  5  6  5  6  3  6  5  6  4  6  5  1  .  6  6  4  6  6  4  4  4  1  0  0  0  0  0  0  1  1  1  0  1  0  1  0  1  1  1  1  2  2  1  1  2  3  5  4  5  3  0  0  1  0  1  0  1  0  0  0  .  0  1  0  0  0  0  0  1  0  .  0  0  0  1  1  1  0  4  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  2  1  0  0  0  0  0  0  0  0  0  .  .  1  .  1  1  1  .  .  .  .  .  .  .  .  1  .  1  2  2  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  .  0  4  .  2.5  50  5.5  0  0  0  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  2  59  2  2  2  2  2  2  .  2  3  3  1  2  35  1  0  0  2  .  .  1  2  1  1  4  2  1  .  8  .  .  .  .  .  .  .  .  .  1918  2  100  173  3  2  1955  .  .  .  .  .  .  .  .  .  .  .  .  .  3  1  1  2  1  1  1  1  .  .  .  .  .  .  .  .  .  .  .  .  .  .  4  4  3  4  4  4  4  1  1  4  4  3  4  4  .  5  1167  2  77
1  1  2  5  6  6  6  6  5  6  5  5  6  5  6  6  6  6  2  3  5  6  2  3  5  5  3  5  2  0  0  0  0  0  0  0  1  0  1  1  0  0  0  3  3  3  3  3  3  3  3  3  3  1  2  1  2  0  0  0  0  0  0  0  1  0  0  .  0  1  0  1  0  0  0  0  0  .  0  1  0  0  1  0  0  3  1  3  7  0  2  0  0  1  0  0  4  4  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  2  0  0  0  2  0  0  0  0  2  2  2  4  1  4  4  2  1  1  1  1  4  4  18  18  .  4  .  2  1  0  0  0  0  2  0  0  0  0  0  0  0  0  2.5  0  6  0  3  0  30  18  0  15  0  0  .  1  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  1  1  2  3  3  1  3  1  2  1  2  3  4  4  3  2  2  1  1  40  3  54  2  2  1  2  2  1  2  2  3  3  3  3  8  2  0  0  2  .  .  3  1  2  1  4  1  2  3  .  4  7  7  .  4  2  4  2  2  1946  2  67  179  3  2  1978  2  1995  1  .  2  1985  3  2  3  2  2  2  2  3  4  3  4  3  2  1  2  5  2  3  5  4  4  2  3  2  4  2  2  2  1  4  4  3  4  4  4  3  4  4  4  4  4  4  4  .  5  1168  2  49
3  2  2  2  1  2  1  5  4  3  4  4  5  4  6  3  5  5  1  3  4  6  4  3  5  4  3  4  1  0  0  0  0  0  0  1  1  1  0  0  0  0  0  1  2  2  2  3  2  2  3  3  3  3  3  2  2  0  1  0  0  1  1  0  1  1  0  .  0  0  0  0  0  0  0  0  0  .  1  0  0  0  0  0  0  3  .  10  0  0  0  0  0  0  0  0  3  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  2  2  0  0  0  0  0  0  0  1  1  2  4  .  .  1  1  1  1  1  1  1  1  1  15  .  .  3  .  2  2  0  0  0  0  0  0  0  3  3.5  0  0  0  0  0  0  3  0  1  2  43  15  20  0  0  0  30  .  1  1  1  2  .  .  .  .  .  .  .  .  .  .  .  .  .  .  Fransk hypnosebånd.  2  1  1  1  1  2  1  1  .  1  .  1  .  3  3  3  2  2  1  1  1  1  1  1  3  1  3  1  1  1  .  .  57  2  58  2  2  2  2  2  2  .  2  3  .  2  1  58  1  1  0  1  25  .  2  4  2  3  4  1  4  .  9  6  1  3  5  .  .  .  .  .  1937  2  85  168  3  2  1988  1  .  1  .  2  1976  3  2  3  .  2  .  .  3  2  1  1  .  1  1  .  2  3  4  1  3  4  4  1  3  3  2  2  2  1  3  4  2  2  4  3  4  5  2  4  5  5  5  5  .  3  1173  2  58
3  2  2  6  6  1  6  6  5  6  5  5  6  6  6  5  6  6  1  6  4  5  5  6  4  4  5  5  1  0  0  0  0  0  1  0  3  0  0  1  1  1  0  1  1  1  1  2  1  1  1  1  2  4  2  1  1  0  1  0  0  0  0  0  0  0  1  Prednison.  0  0  0  0  0  0  0  1  0  .  0  0  1  1  1  0  0  4  3  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  2  .  0  0  0  2  0  0  0  0  2  .  4  5  1  1  1  1  1  1  1  1  1  1  .  .  .  1  .  2  2  .  .  .  .  .  .  .  .  4.5  0  0  0  0  0  0  .  2  5  0  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  2  76  2  2  2  2  2  2  2  3  3  3  1  1  50  1  1  0  1  49  6  3  .  2  .  5  1  4  .  8  3  1  .  5  .  .  .  .  .  1924  2  72.5  168  2  1  .  1  .  1  .  1  .  2  2  1  1  2  3  2  2  5  4  1  1  2  4  5  2  2  2  2  2  3  3  4  2  2  2  4  3  5  2  4  2  1  2  3  1  5  4  3  1  3  3  4  .  5  1174  2  71
2  2  3  .  .  .  .  .  .  .  4  3  .  .  .  .  .  3  1  5  4  6  3  5  4  3  3  2  2  0  0  0  0  0  0  1  1  0  0  0  0  0  0  3  3  3  3  3  3  3  3  3  3  1  3  1  2  0  0  0  0  0  0  0  0  0  1  Antibiotika.  0  0  1  0  0  0  0  0  0  .  0  0  0  0  1  0  0  3  4  3  6  1  0  0  0  0  0  0  3  2  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  2  1  0  0  0  0  0  0  0  0  0  .  2  2  1  1  1  2  2  1  1  1  1  1  .  19  .  3  .  1  1  0  0  0  0  0  0  0  12  7.5  0  0  0  0  0  0  12  0  1  1  3  20  0  15  0  0  .  3.5  3  2  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  3  52  1  .  .  .  .  .  .  3  3  3  2  2  4  1  0  0  2  .  .  4  2  4  2  5  1  1  .  13  .  5  5  5  2  2  5  3  3  1972  2  66  172  1  .  .  2  1992  .  .  .  .  2  1  3  2  1  1  3  3  1  1  4  2  1  1  2  3  2  5  3  5  5  5  1  1  2  1  1  2  1  3  4  2  2  3  5  3  4  4  5  3  4  5  4  5  5  1175  2  23
1  2  3  2  2  6  6  5  6  2  6  2  6  6  6  6  1  5  2  3  6  6  1  6  6  6  1  1  2  0  0  0  0  0  0  1  1  1  0  0  0  0  0  3  3  3  3  3  3  3  3  3  3  4  1  1  1  0  0  0  0  1  1  0  0  0  1  ¥jendråber.  0  0  1  0  0  0  0  0  0  .  0  0  0  0  1  0  0  4  4  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  2  1  0  0  0  1  0  1  0  0  2  3  .  .  2  2  .  2  .  .  .  .  .  .  .  .  .  .  .  2  2  0  0  0  2  0  2  0  0  0  0  0  0  6  0  7  .  0  4  0  20  20  0  3  0  0  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  2  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  2  64  2  2  2  2  2  2  2  .  .  .  1  2  80  1  .  .  2  .  .  2  .  1  .  4  1  1  .  8  6  1  4  .  .  .  .  .  .  1904  2  50  157  4  2  .  .  .  2  .  2  1971  .  .  .  .  .  .  .  3  .  .  3  .  .  .  .  .  3  3  .  .  .  .  .  .  .  .  .  .  .  .  4  4  3  5  5  .  .  .  .  .  5  5  4  .  4  1177  2  91
3  2  2  3  2  3  4  5  5  5  5  4  4  3  6  5  6  3  2  5  6  6  5  6  4  4  4  3  .  0  0  0  0  0  0  1  2  0  0  0  0  0  0  2  3  2  2  3  3  2  3  3  3  2  2  1  3  0  0  0  0  1  0  0  0  1  0  .  0  0  0  0  0  0  0  0  0  .  1  0  0  0  1  0  0  4  4  1.5  0  0  0  0  0  0.5  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  2  1  0  0  1  0  0  0  0  2  9  1  4  5  2  5  5  2  3  1  2  4  4  4  13  13  .  3  .  1  1  1  0  4  0  0  3  0  1  10  0  0  7  0  0  0  .  0  1  2  22  17  0  30  0  0  10  .  1  1  1  1  1  1  1  1  1  1  1  1  2  1  2  2  1  .  .  1  2  1  1  1  1  1  1  2  2  1  .  .  3  3  1  2  2  3  1  1  1  1  1  1  3  2  1  1  1  1  .  26  2  105  1  2  1  2  2  1  .  2  3  .  2  2  14  1  1  0  1  6  .  2  2  2  2  3  2  3  .  11  6  3  4  5  .  .  .  .  .  1956  2  .  171  2  2  1978  2  1983  1  .  2  1995  2  2  2  1  3  3  3  1  3  2  1  1  2  1  1  2  2  1  1  3  2  2  1  1  1  3  1  1  1  3  4  4  3  3  4  4  2  3  3  4  3  3  4  .  5  1178  2  39
2  1  3  .  1  .  .  .  .  .  .  .  .  .  .  .  .  .  1  .  .  .  2  .  .  .  .  .  2  0  0  0  0  0  0  1  1  0  0  0  0  0  0  3  3  3  3  3  3  3  3  3  3  2  1  1  1  0  0  0  1  0  0  0  0  0  0  .  0  0  0  0  0  0  0  0  0  .  1  0  0  0  0  0  1  3  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  0  0  0  0  0  0  0  0  0  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  0  0  0  0  0  0  0  0  .  .  .  .  .  .  .  .  .  5  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  2  .  1  .  .  .  .  .  .  3  3  3  1  .  .  1  1  0  1  55  .  2  .  2  2  5  1  4  .  8  .  2  .  2  .  .  .  .  .  1914  2  69  175  2  .  .  .  .  .  .  .  .  3  .  .  .  .  .  .  .  2  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  4  .  .  5  1179  2  81
